2.298399424242484113e+00,2.632339585688614036e+00
2.298376821361905353e+00,2.633776522783858098e+00
2.298339899734546776e+00,2.635194756723274079e+00
2.298289042995877551e+00,2.636594679664469698e+00
2.298224625611570371e+00,2.637976674693655266e+00
2.298147013093605917e+00,2.639341116038491197e+00
2.298056562211295173e+00,2.640688369275930203e+00
2.297953621197339036e+00,2.642018791535177158e+00
2.297838529949036701e+00,2.643332731695872795e+00
2.297711620224765383e+00,2.644630530581622452e+00
2.297573215835835292e+00,2.645912521148973795e+00
2.297423632833833551e+00,2.647179028671950096e+00
2.297263179693558754e+00,2.648430370922249644e+00
2.297092157491654074e+00,2.649666858345205434e+00
2.296910860081037509e+00,2.650888794231609946e+00
