,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,label
28,0.5471228247086118,0.08043097066991597,0.7654697635801848,0.3819824517648924,0.4160808158235658,0.026763379523296778,0.6117567128440481,0.3137442599822419,0.5145148509380324,0.23854167905095056,1.3804890509473322
29,0.5143916853242827,0.6039177585042942,0.5963152690872484,0.17546752628165793,0.893064525216471,0.13433243926256472,0.018335916386383523,0.916938003762112,0.3577196714236921,0.6141718465973748,1.99471475303889
30,0.07924723224101765,0.09689228082311589,0.09279049394809341,0.629549918503696,0.5980866727019043,0.8626180636536034,0.7070152060374569,0.7554417365380007,0.8476115702014803,0.17919905913624762,2.171244048228092
31,0.43064158950418024,0.21126113181850967,0.21681018262480492,0.2303082693237127,0.6580600560502622,0.03349774404424515,0.5663404880445372,0.3527603938412647,0.5307143340393795,0.8430914575912928,1.4268182547457542
32,0.06165794128006279,0.07993440005088182,0.15212174355425112,0.946211285117101,0.8798661279199697,0.3175623942375629,0.06101839480908987,0.20641660751012675,0.17019614336063635,0.5734555462087827,1.262253106700019
33,0.4441293755184166,0.8636702179402437,0.5934471536062764,0.6969331524113525,0.503103192226169,0.2282335610434332,0.7012850891652509,0.5842157906997291,0.03272559349899734,0.12416132479226384,1.5125072370917787
34,0.6221923076992113,0.44422924935429703,0.7120243460285826,0.6498003990633154,0.8172209681972507,0.1274868219449389,0.9199192247066077,0.1213280792749369,0.36043699670590246,0.6044041770221389,1.6538440527011213
35,0.5192447369246438,0.9015381467659983,0.8396557131911329,0.9044846896416446,0.34608339195355514,0.4054264614614155,0.7353714387483137,0.34138879883059275,0.4258404710641472,0.07197029010401843,1.8581327643172816
36,0.7880331812786215,0.057452037159804015,0.8531865586951414,0.8507191406996318,0.23928627563510546,0.710386772427528,0.1958456685884137,0.7384058294754291,0.19668896027703267,0.7991260981339542,2.2037502777127376
37,0.3719640627457849,0.592266427419605,0.3475107891569807,0.7338295718329391,0.6432911260185962,0.022835327385198265,0.1511616900783155,0.641257781151258,0.9178358987799818,0.20916626661125876,1.7592321141653293
38,0.25765874938752126,0.8131073842129993,0.5320958217738917,0.29601777421575814,0.02515810064187851,0.2104107941557252,0.5505216562728374,0.9151545169749699,0.431923797576519,0.2655007804216913,1.5178107402206056
39,0.5863914962603102,0.7116606878373384,0.9537097155671618,0.8824292656657764,0.5288476486932355,0.24907809092101843,0.5423426683398946,0.22565470950713917,0.8223320528106335,0.5082256257954764,2.000550041392909
40,0.06717567498148433,0.8819595106842831,0.43031119124954037,0.7806228436673017,0.6546288589700676,0.20246143162983601,0.7089077718793154,0.05803625395065552,0.3505858564722079,0.873190446242618,1.5373977990698848
41,0.31613510261013755,0.05321168523671879,0.7866926728140935,0.3916327224120047,0.4960252117669512,0.9876405368412015,0.920429382390034,0.6556163404290374,0.8063210035439901,0.9785155210945972,2.8608536584084705
42,0.6328102254131382,0.17901608292388185,0.8996663234159086,0.9167712255882201,0.2053473628039234,0.7613267816108952,0.06761944196279157,0.27829618798259526,0.9984599175493684,0.7941738436025304,2.3534241655580552
43,0.2861080403492718,0.5456782518515192,0.8566922842528016,0.5473928376690029,0.6038479792319479,0.6081734378751887,0.37971988078675484,0.183238041334805,0.302369736036822,0.3300927913379651,1.7540481308628617
44,0.834575290846433,0.2976879954427812,0.22930898840155803,0.3769139949416869,0.4480801727473642,0.010763657802706458,0.5655016199367409,0.956804153255132,0.7997910413027379,0.7285253633449023,1.9293675596903912
45,0.8549946318228374,0.7131553753260533,0.18223502268458144,0.5779489399558722,0.4573490740319394,0.3119494138702813,0.11808737177830454,0.04008591860975761,0.2835876846349472,0.11916760836477848,1.290096026207069
46,0.26939846347910573,0.27267611706772976,0.7908564378254759,0.33729616336079327,0.38156279192066184,0.9770510988627674,0.9688623820229342,0.4231379535493515,0.03946112007093427,0.5729198122548982,2.2536663358501636
47,0.2329357492967392,0.665239550279108,0.7504146126320782,0.9844324600411263,0.05253367951284928,0.4977059778421456,0.5353386983496399,0.19109358169629204,0.216752292760688,0.7420867520286545,1.5652017190937912
48,0.22064841847375613,0.9746110436149263,0.05978764011627799,0.48362864558974794,0.8644732564944648,0.8009915862908855,0.7734988674221267,0.22718737197111166,0.6197692233626106,0.47944998712166526,2.196933827656605
49,0.32233274698586645,0.3558290779990897,0.21530445058372905,0.9143926998358838,0.21231309989448197,0.923853658566279,0.08549208650059614,0.05522262991591064,0.11795948301603594,0.4548792670160238,1.5039020806077792
50,0.8317921504479243,0.45709960333086525,0.8264740856643771,0.3091548228278165,0.2903470398692765,0.5060568217018911,0.32047660747684514,0.49211455156160316,0.07093271685308575,0.8248994903716587,1.941827662636587
51,0.7192912270886076,0.7127398587141563,0.03536499167438611,0.4021212157537983,0.6295801120017345,0.11652378108939156,0.8844799397631526,0.5897820088941323,0.389260154064416,0.7325476691170034,1.7028568278251022
52,0.8905155223877047,0.4046246648168922,0.1294917883617861,0.5812849699009659,0.41522987106082054,0.045577150035475925,0.5208302789681398,0.3711913038351202,0.43807232396511747,0.6025513362312838,1.409873174487881
53,0.7383452072400722,0.6578246374305415,0.9168867527396972,0.45386706100279384,0.5363293720509252,0.48645470402908414,0.12476824249577223,0.44588150166818213,0.8937568290522788,0.601476649596641,2.23199540128322
54,0.4270404176037218,0.6934531784111436,0.7631531148017084,0.1548084133616198,0.30656590281495016,0.2455236759421125,0.7289390661472267,0.20911715512563822,0.5322302915150292,0.9809973544173143,1.7659668147826884
55,0.19963818731705568,0.757317019899638,0.04247778571022462,0.282456380655952,0.938678100525211,0.07014416859700655,0.9259703363999556,0.9950244996887487,0.8817907481240744,0.2208811649091396,1.933544923208354
56,0.7113048671374248,0.15837185667013837,0.033809663081809375,0.9376416957165387,0.48711657389256136,0.35430876058895805,0.08803055861888669,0.9290370315693071,0.48331898079114155,0.1829847239781386,1.8260025060425478
57,0.7839149673821553,0.9024964041202105,0.18004174708295756,0.3474799159157662,0.8924051883601496,0.33090780210299886,0.7250901362527986,0.3870254231472052,0.6733136690312915,0.8766399078562261,2.234687125210625
58,0.07087820735183364,0.7182972123905985,0.2951674825101133,0.6234007848430324,0.8820941581846461,0.7998348459508233,0.5895795991000028,0.2680330624561501,0.08873550145504915,0.6953111282776749,1.9886085357940437
59,0.7781956019468834,0.2558602627134797,0.45977758909791605,0.9752156817463161,0.8322113042207122,0.22503705120895084,0.8514474779822184,0.3086390493039309,0.15520426485176747,0.8288580816047012,1.846988858716654
60,0.713875677141603,0.3240539492917445,0.7481060038464874,0.04747702223748641,0.6937827272086775,0.36553738062321117,0.9170503388310359,0.731617445735529,0.4345363978248118,0.3636749865263106,2.1891369377074517
61,0.6009535856884859,0.507372045431581,0.5102145721036416,0.5281491459558327,0.9967589081358719,0.449463618121294,0.7744931621473431,0.7449194111302099,0.773881611827854,0.22098582936313063,2.467676383039693
62,0.8724282929784516,0.6860020213318988,0.38824895105622126,0.7351438629420075,0.0926625753166005,0.8251289357621271,0.4357526688192329,0.3219763331392245,0.6960364702183511,0.2820031933601497,2.1340396434778675
63,0.2694895629762055,0.6714059642430346,0.1228064616005651,0.23468477382746666,0.689233410313194,0.05339082041394163,0.13372135296282878,0.27450342166484665,0.9044216651586177,0.4603086126290577,1.3110329042780406
64,0.2853543736561427,0.43209570645165174,0.9803922975206729,0.2840356383750823,0.7078524924178035,0.23839595806468258,0.9874655603299882,0.638229970587424,0.13690930041138255,0.32162837931266586,1.9951177263688984
65,0.44727681456056934,0.914307055411542,0.39838268289786377,0.6451054697940501,0.4317064708995971,0.885557457848241,0.06907396753715762,0.7049465765367084,0.5077936734268066,0.8743575548274684,2.472375314058404
66,0.986613990133834,0.1095971678383556,0.6489669870923195,0.47526789190066177,0.6376587209972421,0.7079729493500025,0.828796923919454,0.25977042934900396,0.47394087962375064,0.5621630803314362,2.2813001451175725
67,0.7773673039112672,0.8724406997491087,0.3862876093340387,0.8292975750399588,0.36616301287626235,0.1179699204634009,0.049981376756860436,0.04711212962469778,0.697342516968579,0.9708288639274621,1.5929808828488845
68,0.5988101671225552,0.10628599752225987,0.54182029209331,0.8858710090701828,0.5401800866456117,0.7600448706220532,0.36782320514988387,0.7244473001678233,0.7462804116621314,0.02909721636690539,2.3052561367206796
69,0.7364849996680104,0.20388300636511456,0.29401272483490704,0.6828719928462975,0.6361943113143359,0.4028306184103325,0.06676354322107533,0.34656150849771,0.9464130687251233,0.8967616426850126,2.088553868519976
70,0.41126280701512646,0.9266903736973567,0.5769590017030349,0.12191957647683221,0.4641060496906047,0.5968689696749753,0.22660211989702042,0.17838822783658018,0.838623191976385,0.6003624028786024,2.024325547602286
71,0.33485953008916597,0.5569050337212441,0.5533898389718044,0.5036293115759932,0.21398923906390263,0.038679736784159306,0.5639067340654684,0.24932203451405943,0.9306057310486044,0.36433097575113516,1.4599793995075816
72,0.6950546311062834,0.95956583332137,0.49298580644944956,0.6853630246753587,0.8419734958993534,0.5659460511092568,0.6989181673632485,0.05011269388795582,0.5939822594014966,0.8126518959556425,2.2451678583701176
73,0.5373553674002939,0.5700035596485549,0.4081762007508505,0.1973593866110972,0.07855980018529855,0.5021690151322906,0.12468151562412431,0.936150025121473,0.7382431755825986,0.6236738466087511,2.0051989552574896
74,0.32981447957260773,0.5360078418517168,0.9500087056675318,0.4617821358469853,0.6726947722505169,0.2838831222233691,0.09818516150829704,0.7175309203007195,0.4448110127697896,0.6848870985662502,2.018122310326003
75,0.11970331361024035,0.8785956241753695,0.14798456190574838,0.4025487371056564,0.3427686647038311,0.16404646621868915,0.6078321272931062,0.35932556918841063,0.7527561597227606,0.8387847953841306,1.4411160813375272
76,0.2598447499513492,0.5055012322737236,0.07345973469791811,0.9610820852266821,0.41690981801905375,0.7639051587717021,0.576445873484359,0.28445543819105,0.8864268226040157,0.3736716716934315,2.034404707299568
77,0.8104481839639249,0.2751521519465772,0.9374125090722255,0.027298599033948337,0.573673074882968,0.9320327976179615,0.5406435942309361,0.6042066199746059,0.9799266091810835,0.8852817770628977,3.0269792312400687
78,0.5815292988610671,0.9434032938315966,0.46822083374051293,0.5409349062151485,0.19391905950301438,0.1705801046018341,0.746752092219553,0.589127309256427,0.7970418088725513,0.3948804817142813,1.8075469530686725
79,0.4509117205577618,0.9396470332763602,0.7063698942131439,0.042761056920536604,0.9264601229360526,0.26690477246387045,0.305094440676,0.39861076664498846,0.4898125677838387,0.4013250725887236,1.7801251430163025
80,0.9979820179520374,0.612111557028093,0.6606835943455023,0.3427755838179008,0.13398352687014026,0.8279599479487456,0.4589047091350095,0.7722038016120374,0.19067504338509061,0.15040121508447182,2.2057433639153414
81,0.2482031508118847,0.24649500118764522,0.18213150863037625,0.26505860736849063,0.15849222732624924,0.8006723124681271,0.8737765158336669,0.4983482796276702,0.45656651341657106,0.7779738365119094,1.9673037611104753
82,0.6251446155303665,0.7449091704020971,0.8531654608059831,0.5967813713695149,0.6407543936448767,0.6648743133614792,0.9474063809720725,0.47953019221789217,0.8548106947668188,0.38655616417572475,2.5824818723213823
83,0.7181291650695867,0.8423124497124204,0.44189135637311283,0.10286261700565492,0.05043002078889507,0.9512662553320049,0.8248349561926096,0.934580563339584,0.025215255634851653,0.09293676976365339,2.1481420032059693
84,0.5047213375431947,0.07722813794055997,0.056412812522181284,0.10510935512929037,0.6675293510688063,0.6905367735414318,0.37679753122642734,0.439926905872951,0.13723079246688002,0.923502753863876,1.8090357431045767
85,0.12153364615188549,0.4357685971482678,0.294276850838198,0.7032340950016841,0.20112630285899344,0.31121754254169637,0.781184316138907,0.7932531858685563,0.8849135193048925,0.2847215645479345,1.8072310668090235
86,0.9797883224331532,0.2637177078707972,0.10708097161309117,0.4207594778980294,0.3967145759676055,0.9180333840800635,0.12824382488568703,0.5800753349678839,0.04379866226669798,0.4681687302181726,1.9251209176046413
87,0.4530459251777465,0.46992973936359295,0.40625944184277,0.2364324338900496,0.051498177508944386,0.7538377473390487,0.04324502012551486,0.8872486515675639,0.5156019592119564,0.4969870301493371,2.0063821367994916
88,0.49161527637308067,0.8747571312590153,0.7413276662992752,0.17863416184549857,0.9143940801848005,0.6311561110706436,0.8980741614143842,0.2202853449359792,0.03879045098722724,0.2092572252363816,1.9218402368667875
89,0.04402131125218825,0.09892925639341199,0.5852300218201293,0.87265140775047,0.9884367576470422,0.9864943134097296,0.1775310861871656,0.4074180010584331,0.9567172446486123,0.9612906415983431,2.773113526861466
90,0.16077168546795415,0.34506453284579464,0.5119871258677964,0.5288459529628711,0.9468717033591585,0.3487588256243473,0.9173871787959411,0.013403632246811716,0.07092101548845212,0.44971930069881005,1.5361581501097046
91,0.27572344997927384,0.4266408232491374,0.6213711766050898,0.4215236686451187,0.317796745536011,0.9515422143983309,0.417814764475656,0.2729449411112629,0.049359580167794924,0.06598324356293175,1.6761535793406475
92,0.7236752944162997,0.9048775033318442,0.5797426556620462,0.11203840636195898,0.1633792937679087,0.15175618432499757,0.3893937021129772,0.5987184581027292,0.9680157380342937,0.12642411440968299,1.6904555520773645
93,0.9124825130116482,0.42793167083851563,0.9366962314154165,0.9892332026687174,0.6362369291818063,0.34869020157895764,0.7757546587309143,0.785019495190941,0.9438338535652512,0.13932487960407527,2.4687479142011433
94,0.8594061893601096,0.6835720195251335,0.872829166859721,0.44097347990401287,0.7648779360657643,0.5450455486932119,0.32608174894409536,0.2647330931260239,0.8352492266137255,0.3888406810202067,2.368678491107032
95,0.9444271902270768,0.8220909340619637,0.9281010715772898,0.19802745575787298,0.6492909635976969,0.5575317357970665,0.9882815343796761,0.448275445826319,0.9328222969980617,0.15019789724330926,2.505371723561857
96,0.9088039843511221,0.7176420744996079,0.7516834093676886,0.6805438442974818,0.5856456149472749,0.6440718246879369,0.4538103606139064,0.6826033148919547,0.603680834233298,0.07501219574124127,2.4662852950695124
97,0.30887466303819083,0.6746027672299265,0.03464271047316704,0.6707181854645168,0.4098935733226599,0.27008598536109035,0.38947970736655435,0.25004481369653553,0.60593269238413,0.42586676222217207,1.376741689857948
98,0.3974239972734481,0.1662084964081376,0.7121921052518941,0.20503891908220714,0.6999057693266981,0.5496487125240176,0.5844377834235415,0.9119777243046963,0.874839839007075,0.8161525744991822,2.6054245892063514
99,0.04092906807485039,0.853612974236268,0.34584830436423325,0.2825524075332974,0.6154107227049516,0.5391705762500362,0.7826470398552533,0.155451414073114,0.046900651253310645,0.34390175118401123,1.3936879552928816
100,0.02275810693295158,0.8930476647834017,0.491725818207237,0.30669512929927967,0.35732088387257654,0.9072720135779805,0.6772420766137291,0.03188503527328236,0.8836714083345799,0.5458276207972476,2.096823538011857
101,0.7182849744983404,0.773864068182625,0.31706193488975093,0.9736085889129312,0.9070763005956206,0.7776658323347843,0.7015109608063493,0.8391453932894088,0.10387727131605398,0.6139507548267196,2.471840663800061
102,0.061305627739299484,0.5317112704438832,0.08991505892451121,0.01466418465520063,0.5791480741698264,0.4133754073585852,0.020908495710122998,0.6983501680644381,0.8014693127879424,0.47877285596840186,1.7291276478903805
103,0.05873869003536402,0.4450795485620879,0.30899576835735115,0.31515503384497795,0.5412985797763895,0.6011113881640973,0.42959779747308807,0.620200854898341,0.6321364437259438,0.8928077223307415,2.0805999618609397
104,0.48945741145688393,0.7446167849122355,0.05219468016899514,0.8043469376749934,0.6423756702850077,0.7826058866838733,0.37586296619590187,0.8915628998863089,0.14630166747502907,0.15789315473321347,2.072685515284982
105,0.5726661176190078,0.13254259836451462,0.9426589322506748,0.9484579912783492,0.27185474291988065,0.6020401417689303,0.5948391776733923,0.7746918400280122,0.770707125087858,0.2557124141223815,2.3571566144387006
106,0.0327514081038146,0.5406584125214854,0.021632452495112864,0.9506203047898076,0.6784421663130787,0.08632913092722302,0.5134855609852109,0.2930455364614177,0.435310206293763,0.14087620337865717,1.1895614053935473
107,0.8629355677164163,0.5068340920641746,0.49005145962480817,0.8923210089654645,0.8650059817881129,0.5103128424162768,0.9143673238738529,0.7458580030735666,0.8206689893889334,0.1588727209212578,2.5870165972851926
108,0.5868796757596242,0.24385317191754116,0.6072301393707816,0.6437462497006854,0.31138558741415007,0.5962995803556562,0.0567021665425617,0.496601896010253,0.2783840740915892,0.38052470276077416,1.753148334899833
109,0.5735201922040749,0.1697085061165359,0.14036368491860587,0.8709570592442957,0.9236891676776766,0.040826057818943565,0.781254444929788,0.1334832214991599,0.6359648848889162,0.6300061205608856,1.5433770467470258
110,0.724231248792906,0.4398990206468911,0.6101675300376272,0.8092685827248389,0.38182699422661764,0.9199883280068232,0.622257579601231,0.21349048569809312,0.6941707763007027,0.27605208230976114,2.3656114578568794
111,0.10982023685690946,0.7004902790167603,0.8864863596347973,0.3891683793142989,0.5508525522883285,0.10469260052418543,0.7231473518087693,0.8065796171066396,0.09317717221224217,0.6616643620874995,1.666663414991576
112,0.06730547247537107,0.5593707451959719,0.43955390402334166,0.15994849788169346,0.9338566405460305,0.8280341605844121,0.27667601770924416,0.15383834573091126,0.4544718943186829,0.613058287520302,2.059041291705425
113,0.355259631449011,0.7120827382042259,0.5992919419853681,0.5926436684207637,0.1975357576748937,0.6164151969029236,0.12252902809396579,0.3938433232340896,0.7027334569772653,0.48730069296561335,1.9175053609015082
114,0.7707895992292124,0.8730798080789318,0.06501360455949849,0.12718046511827555,0.2935269252814704,0.7290432488812442,0.07631363604274345,0.6112127601376359,0.05012044193750971,0.4057717832992793,1.6995831652163909
115,0.3015142905378507,0.23596651947650127,0.8040572849456125,0.9638821602194959,0.7366123790761702,0.8085099627241162,0.6988031865197902,0.8129241745667533,0.9562915455731446,0.5165372800806529,2.9002077740537584
116,0.707366806410572,0.9934619164706645,0.8107017162179807,0.47304373523141013,0.8008158750316222,0.604235566670575,0.594956008492144,0.9338115188038759,0.28768420095201314,0.7200144130205635,2.699828035002965
117,0.06709860624035695,0.13232602043861427,0.7746226158352633,0.9229015391283886,0.9378091110734377,0.7676961734985732,0.629507162028662,0.6776387359892158,0.8834070261129069,0.8079344162277603,2.8266198047380593
118,0.20827475786956667,0.2973018318614286,0.8847477264427325,0.17790168389189545,0.09894629208212932,0.48831971777424027,0.8521998207084558,0.9877354892961671,0.8978108241625712,0.6259364118391768,2.3665553493821267
119,0.395387224116615,0.7013152410836903,0.3824542444611642,0.37150593264483955,0.2643399094912988,0.26833877168890596,0.4873843042886717,0.6998099357102168,0.3979152096681441,0.7759162301680519,1.7096294923575412
120,0.7406073647181817,0.9429450570006489,0.939055944290551,0.4559133112240896,0.1563123296032108,0.47452716758231267,0.2770813470650733,0.46868271017285623,0.7449898071083279,0.9131674851716953,2.243306253160644
121,0.9693467993875676,0.05440735752570525,0.7359417525198153,0.8226859296706532,0.4627890616834375,0.6233669287783108,0.3954202613440216,0.3586219058435797,0.441158963541695,0.3265376572048766,1.9937404654477953
122,0.22058017097003357,0.6413845117155754,0.5805331857052515,0.673421850681312,0.09112258778417731,0.7469577445615546,0.3673811668469447,0.997227326370049,0.4945561417146496,0.17454033055094087,2.0687388834135865
123,0.297848587547962,0.349008798800757,0.8355834878942603,0.06567494862249289,0.8017058123209295,0.9503313739355174,0.1993493412163961,0.21714949560939378,0.1909845109668331,0.507298728802131,2.069978382103821
124,0.6847220451144878,0.26841079090714653,0.668921308059798,0.7986040934875549,0.5683027522924434,0.5570942876155733,0.9932301783375999,0.9348883625879149,0.6935644754284735,0.691080497960655,2.622143584818641
125,0.5187791890398967,0.3472539277934054,0.7209065308909128,0.98747411119002,0.10241872007068106,0.1505389015405565,0.933861955636404,0.5837924005837936,0.38963690649475885,0.5224419569400406,1.6627893191282672
126,0.8081360704100026,0.2146950620607199,0.6499721536414247,0.14820908419074022,0.1051480110669421,0.9338523486892287,0.16994134275456185,0.5046753553266629,0.10299133158633272,0.5873899645612981,1.9794129765113198
127,0.2034762686133948,0.4516611903393508,0.08997292550390294,0.1505041435513847,0.06731787723985935,0.4762855514955184,0.6272228412891859,0.6038786463221467,0.21573955226607155,0.4646235742598392,1.3276258808730264
128,0.04932753713041838,0.5656640236656353,0.976558087301863,0.6316920062406698,0.02138145651778903,0.5791085215248558,0.33443267689947037,0.8418836714919546,0.8935697179576193,0.7686561834065365,2.2456181123190215
129,0.6723085300861965,0.6685607892972238,0.1611542327139383,0.02245909648783346,0.11332115654055266,0.6683973595989708,0.04697017209150475,0.630643243547596,0.46079322189918204,0.07049419672686931,1.6080388064511046
130,0.5480020071723987,0.8341167798693311,0.7461005581105598,0.6804073562333409,0.713619809652474,0.36372395789083417,0.5917528202155105,0.4764003265753897,0.12872736956919814,0.7001668529517374,1.9596970509552736
131,0.9641091716859393,0.8592839152386252,0.15875011959804028,0.8252861149566013,0.6705317461229722,0.13423909109952328,0.420716065758698,0.9326389292432208,0.6246702781466035,0.6152655486277653,2.0859919133834004
132,0.7854262055690784,0.03486348708131886,0.4702200261055924,0.7157398122437401,0.8601503407351087,0.5705527195822604,0.8710435772793322,0.9692644277576404,0.12815350234712705,0.29859255474486995,2.3606325645909134
133,0.43829040097644884,0.868932338206274,0.9291496491820783,0.19266211227203986,0.9320309125623212,0.6203984454200228,0.6528618618734537,0.17420064894748744,0.17041084227879974,0.8059470596108315,2.0326361366925396
134,0.655195498202369,0.6008543334532762,0.43035001511020865,0.41884717006056776,0.3616212132182151,0.2679393805363442,0.0412751851317669,0.026616603836944565,0.7880111235883845,0.53482859441342,1.5039032994404073
135,0.16655496943571654,0.30537176201636757,0.9673005039095524,0.889221080874138,0.5826453286988851,0.6723708723215953,0.7990538707240504,0.21819480342805347,0.5616007703867048,0.11459135719531852,2.0023929484615675
136,0.5929223539137731,0.2589841678540985,0.7246520992190458,0.027012939277852338,0.44153624489060905,0.027200146667013488,0.7325702648034284,0.30608285503927896,0.5357566542429049,0.7792880300864795,1.5752869775579976
137,0.46105278557108365,0.5574242531428666,0.24296934648454205,0.984999514765837,0.1588371078819164,0.9251388922341582,0.39341747942295063,0.4746150291017772,0.047685578435227964,0.772874395199653,2.0281067836638824
138,0.9307905100731292,0.5431904566384663,0.09231992980512972,0.06095352589861162,0.44144108489392214,0.21247027164722865,0.5287851574195003,0.8971975805450845,0.05593323998766044,0.9414851579466336,1.7532033820952877
